question,answerKey,predicted,correct,confidence,all_probs,all_scores
Where might a bear take trash?,B,E,False,0.695054292678833,"{'A': 0.09582715481519699, 'B': 0.1900504231452942, 'C': 0.01802891120314598, 'D': 0.0010392320109531283, 'E': 0.695054292678833}","{'A': 5.715637027285993, 'B': 6.400380741804838, 'C': 4.045067649334669, 'D': 1.1915730846424895, 'E': 7.697081089019775}"
When John turned on the light he saw a severed gazelle head.  Where was John?,D,C,False,0.9832214117050171,"{'A': 0.009124141186475754, 'B': 0.0035383175127208233, 'C': 0.9832214117050171, 'D': 0.0026843398809432983, 'E': 0.001431861543096602}","{'A': 8.438268824480474, 'B': 7.490996360778809, 'C': 13.118179071694613, 'D': 7.214779750443995, 'E': 6.586320528847864}"
"If somebody had a great love of music, they probably do what in the car?",D,A,False,0.7161659002304077,"{'A': 0.7161659002304077, 'B': 0.0841452032327652, 'C': 0.025086523965001106, 'D': 0.0015615277225151658, 'E': 0.17304080724716187}","{'A': 11.32254934310913, 'B': 9.181182190775871, 'C': 7.9709684892247115, 'D': 5.194302623024366, 'E': 9.902165085077286}"
"While chatting with friends for hours, what did the formerly lonely man feel?",A,A,True,0.9075379371643066,"{'A': 0.9075379371643066, 'B': 0.0038008266128599644, 'C': 0.003202911466360092, 'D': 0.08282272517681122, 'E': 0.002635599346831441}","{'A': 10.089844226837158, 'B': 4.614326962502673, 'C': 4.443168640136719, 'D': 7.695810794830322, 'E': 4.248219013214111}"
Where might a fluffy chair be found?,A,E,False,0.9954990744590759,"{'A': 6.458697043854045e-06, 'B': 0.0007985244737938046, 'C': 7.993205144884996e-06, 'D': 0.0036879158578813076, 'E': 0.9954990744590759}","{'A': 1.9527611462399364, 'B': 6.770098686218262, 'C': 2.1659250259399414, 'D': 8.300149917602539, 'E': 13.898332484532148}"
When starting a fire near oxygen what can happen?,E,E,True,0.9447715878486633,"{'A': 0.010300692170858383, 'B': 0.014007965102791786, 'C': 0.004859405104070902, 'D': 0.02606034092605114, 'E': 0.9447715878486633}","{'A': 5.786995887756348, 'B': 6.0944108963012695, 'C': 5.035700798034668, 'D': 6.7151994705200195, 'E': 10.30572772026062}"
"After killing the animal, what was the animal doing?",C,E,False,0.5462976694107056,"{'A': 0.013494523242115974, 'B': 0.1254168003797531, 'C': 0.29127371311187744, 'D': 0.02351723238825798, 'E': 0.5462976694107056}","{'A': 5.869218826293945, 'B': 8.098577499389648, 'C': 8.941198229789734, 'D': 6.424668312072754, 'E': 9.570099115371704}"
Where is trash emptied from often?,C,D,False,0.7782071232795715,"{'A': 0.16241757571697235, 'B': 0.0012273936299607158, 'C': 0.04402345418930054, 'D': 0.7782071232795715, 'E': 0.014124439097940922}","{'A': 7.001243565231562, 'B': 2.1159656420350075, 'C': 5.6957956636324525, 'D': 8.568065643310547, 'E': 4.558979627676308}"
"Billy thought that he was smart, but many of his attitudes didn't were very regressive. How might you describe him?",A,B,False,0.4788031280040741,"{'A': 0.0015721831005066633, 'B': 0.4788031280040741, 'C': 0.0033122259192168713, 'D': 0.3166090250015259, 'E': 0.1997033655643463}","{'A': 6.274299621582031, 'B': 11.993123531341553, 'C': 7.019455039408058, 'D': 11.579502582550049, 'E': 11.11866807937622}"
Where do people store cars when running errands?,D,B,False,0.9715496897697449,"{'A': 4.542739043245092e-05, 'B': 0.9715496897697449, 'C': 0.0002853144833352417, 'D': 0.0005111303762532771, 'E': 0.027608554810285568}","{'A': 0.560356080532074, 'B': 10.530888557434082, 'C': 2.397832637652755, 'D': 2.980865351855755, 'E': 6.970121785998344}"
"If I had more than one steel pen (e.g. 100,000), where would I store it?",B,C,False,0.9848989844322205,"{'A': 0.009448827244341373, 'B': 0.0050993119366467, 'C': 0.9848989844322205, 'D': 0.0004762405587825924, 'E': 7.665902376174927e-05}","{'A': 8.91199016571045, 'B': 8.295205116271973, 'C': 13.55863821785897, 'D': 5.924267177528236, 'E': 4.09771166567225}"
"The teacher was explaining the mammoth and the time it lived, he used terms foreign to the students to explain this such as what?",A,A,True,0.43856993317604065,"{'A': 0.43856993317604065, 'B': 0.09324271231889725, 'C': 0.23892360925674438, 'D': 0.08152414858341217, 'E': 0.14773963391780853}","{'A': 4.385800404105491, 'B': 2.837486915028421, 'C': 3.7784248851057782, 'D': 2.7031802979569575, 'E': 3.2977327071130276}"
"If I wanted to find out the hours that Marmot was open, I might look where?",E,C,False,0.44183337688446045,"{'A': 0.006214422173798084, 'B': 0.3536659777164459, 'C': 0.44183337688446045, 'D': 0.003475974313914776, 'E': 0.19481025636196136}","{'A': 3.505913332104683, 'B': 7.547393321990967, 'C': 7.769973397254944, 'D': 2.92491519923351, 'E': 6.9510664865374565}"
"The back courtyard was common feature of every house in the neighborhood, where could they be found?",C,D,False,0.856410562992096,"{'A': 0.11853688210248947, 'B': 0.017916424199938774, 'C': 0.0042154304683208466, 'D': 0.856410562992096, 'E': 0.0029207062907516956}","{'A': 10.352483749389648, 'B': 8.462977401912212, 'C': 7.0160112380981445, 'D': 12.330009032040834, 'E': 6.64908508118242}"
Where do cows beef rank first in the country?,B,E,False,0.616978108882904,"{'A': 0.34344130754470825, 'B': 0.005456804297864437, 'C': 0.02729463018476963, 'D': 0.006829135585576296, 'E': 0.616978108882904}","{'A': 8.842490840703249, 'B': 4.700338600128816, 'C': 6.310164928436279, 'D': 4.924673080444336, 'E': 9.428308486938477}"
John is bringing suit against Seth.   This problem has straight there relationship.  What might be increasing between them?,A,C,False,0.9577502608299255,"{'A': 0.011565074324607849, 'B': 0.0113001000136137, 'C': 0.9577502608299255, 'D': 0.00047050442663021386, 'E': 0.018914056941866875}","{'A': 3.0883302688598633, 'B': 3.065152322097371, 'C': 7.504927635192871, 'D': -0.11360931396484375, 'E': 3.580245970748365}"
Getting a gift you wanted for you birthday will cause what state?,D,E,False,0.674465000629425,"{'A': 0.057342369109392166, 'B': 0.1453317552804947, 'C': 0.12187926471233368, 'D': 0.0009816032834351063, 'E': 0.674465000629425}","{'A': 7.521694183349609, 'B': 8.45167350769043, 'C': 8.275685489177704, 'D': 3.4540863633155823, 'E': 9.986574172973633}"
Dan loved playing chess but he just couldn't anymore.  He had been debilitated by what?,E,A,False,0.6696793437004089,"{'A': 0.6696793437004089, 'B': 0.00014025537529960275, 'C': 0.10311034321784973, 'D': 0.049470946192741394, 'E': 0.17759905755519867}","{'A': 11.7368323802948, 'B': 3.2657432556152344, 'C': 9.865833282470703, 'D': 9.131418943405151, 'E': 10.4095618724823}"
James picked glass walls because they let more light into the room. Why did they let light in?,D,B,False,0.8675861358642578,"{'A': 0.003097706940025091, 'B': 0.8675861358642578, 'C': 0.0007029870175756514, 'D': 0.06912096589803696, 'E': 0.05949225276708603}","{'A': 3.7093963623046875, 'B': 9.344448819756508, 'C': 2.2263176316240183, 'D': 6.814592361450195, 'E': 6.664580553770065}"
"It could have been a beautiful day, but what did the overcast sky do to the color?",C,C,True,0.8015140891075134,"{'A': 0.046943098306655884, 'B': 0.01142811682075262, 'C': 0.8015140891075134, 'D': 0.0190413948148489, 'E': 0.12107332795858383}","{'A': 9.244320124232521, 'B': 7.831460475921631, 'C': 12.081886768341064, 'D': 8.34199857711792, 'E': 10.191779613494873}"
"Sam treasured his freedom.  When he became a POW, he tried to escape from what?",E,E,True,0.5978853106498718,"{'A': 0.08950170129537582, 'B': 0.031076580286026, 'C': 0.15305037796497345, 'D': 0.1284860521554947, 'E': 0.5978853106498718}","{'A': 7.739574432373047, 'B': 6.681771278381348, 'C': 8.276083946228027, 'D': 8.101137582212687, 'E': 9.638715744018555}"
What do fish have to aid in oxygen exchange?,A,D,False,0.6300150752067566,"{'A': 0.07858020067214966, 'B': 0.03024485893547535, 'C': 0.053983256220817566, 'D': 0.6300150752067566, 'E': 0.20717661082744598}","{'A': 7.934390996582806, 'B': 6.979597568511963, 'C': 7.558945178985596, 'D': 10.016014605760574, 'E': 8.903842650353909}"
After procreating what can't some people handle that makes them turn to the government?,C,C,True,0.9931674599647522,"{'A': 0.0003334332723170519, 'B': 0.0002991815563291311, 'C': 0.9931674599647522, 'D': 1.4316571650851984e-05, 'E': 0.006185662001371384}","{'A': 4.095162648241967, 'B': 3.986770547926426, 'C': 12.094374619424343, 'D': 0.94713805274417, 'E': 7.015709429979324}"
John rented a hotel room while on a business trip.  It was a a company sponsored event.  Where might it have been?,D,B,False,0.5801318287849426,"{'A': 0.0038497343193739653, 'B': 0.5801318287849426, 'C': 0.0012272081803530455, 'D': 0.2276420146226883, 'E': 0.18714913725852966}","{'A': 4.73155583627522, 'B': 9.746807336807251, 'C': 3.5882936040628315, 'D': 8.811326026916504, 'E': 8.615457773208618}"
Where would you find an entrance hall that is used by a single family?,D,E,False,0.7871750593185425,"{'A': 0.007355592213571072, 'B': 0.06495185196399689, 'C': 0.006499092094600201, 'D': 0.1340184062719345, 'E': 0.7871750593185425}","{'A': 4.288604736328125, 'B': 6.466790288686752, 'C': 4.164806365966797, 'D': 7.1911211013793945, 'E': 8.961594581604004}"
"The guests were soon to arrive, she carefully arranged the cookies and set them out on a what?",C,A,False,0.4013995826244354,"{'A': 0.4013995826244354, 'B': 0.059941377490758896, 'C': 0.3316744267940521, 'D': 0.03603409230709076, 'E': 0.1709505021572113}","{'A': 6.484859466552734, 'B': 4.583269119262695, 'C': 6.294055938720703, 'D': 4.074367523193359, 'E': 5.631276344880462}"
"Sean made a mistake on the test, but it wasn't an accident.  Why did he do it?",E,E,True,0.962801992893219,"{'A': 0.00029098454979248345, 'B': 0.004973830655217171, 'C': 0.023036044090986252, 'D': 0.008897102437913418, 'E': 0.962801992893219}","{'A': 0.0062313079833984375, 'B': 2.844906806945801, 'C': 4.377776622772217, 'D': 3.4264418855309486, 'E': 8.110564038157463}"
What is required when someone is typing?,E,E,True,0.39947572350502014,"{'A': 0.0020331258419901133, 'B': 0.1650780290365219, 'C': 0.14001014828681946, 'D': 0.29340294003486633, 'E': 0.39947572350502014}","{'A': 3.7943601608276367, 'B': 8.19120379537344, 'C': 8.026500705396757, 'D': 8.766332864761353, 'E': 9.074938857927918}"
Where are human nerves found?,B,E,False,0.9991742968559265,"{'A': 5.416306885308586e-05, 'B': 6.597940227948129e-06, 'C': 0.000733862747438252, 'D': 3.1008636142360047e-05, 'E': 0.9991742968559265}","{'A': 4.845290740020573, 'B': 2.7400478356673075, 'C': 7.451612949371338, 'D': 4.2875566482543945, 'E': 14.667975783348083}"
"If a human is contemplating something, what are they in a state of?",D,E,False,0.7476030588150024,"{'A': 0.010223185643553734, 'B': 0.05709781125187874, 'C': 0.08309946954250336, 'D': 0.10197649896144867, 'E': 0.7476030588150024}","{'A': 1.7102044555116058, 'B': 3.4303120995755307, 'C': 3.8055847603827715, 'D': 4.010288879275322, 'E': 6.002418518066406}"
What do people do in the place that jellyfish live?,D,D,True,0.610049843788147,"{'A': 0.2120426595211029, 'B': 3.057268986594863e-05, 'C': 0.1777026653289795, 'D': 0.610049843788147, 'E': 0.0001742430467857048}","{'A': 10.445631742477417, 'B': 1.6011962890625, 'C': 10.268956184387207, 'D': 11.502384901046753, 'E': 3.341540144924238}"
Where is toothpaste likely to be?,A,B,False,0.5486005544662476,"{'A': 0.025302423164248466, 'B': 0.5486005544662476, 'C': 0.1023685559630394, 'D': 3.227609704481438e-05, 'E': 0.3236962556838989}","{'A': 9.481630325317383, 'B': 12.558100489433855, 'C': 10.87930965423584, 'D': 2.817301869392395, 'E': 12.030535697937012}"
"Though the first cup of hot brew was costly you got a free refill, customers really liked the little what?",C,D,False,0.5998067259788513,"{'A': 0.005195390898734331, 'B': 0.38355499505996704, 'C': 0.0008998031262308359, 'D': 0.5998067259788513, 'E': 0.010543141514062881}","{'A': 4.293031692504883, 'B': 8.594742360912884, 'C': 2.5396807603538036, 'D': 9.04186725616455, 'E': 5.000735282897949}"
Where do people who use a puck for living go at the end of their work day?,A,E,False,0.9728379845619202,"{'A': 0.00795777328312397, 'B': 0.00974186509847641, 'C': 0.0031466742511838675, 'D': 0.006315651815384626, 'E': 0.9728379845619202}","{'A': 2.2762233433313668, 'B': 2.4785070419311523, 'C': 1.3484205409379986, 'D': 2.045105647450934, 'E': 7.082292277365923}"
Danny sealed the box and wrote the address on it. Then he took it where?,C,E,False,0.4236505627632141,"{'A': 0.31485527753829956, 'B': 0.02320186048746109, 'C': 0.0903870165348053, 'D': 0.14790530502796173, 'E': 0.4236505627632141}","{'A': 9.194242477416992, 'B': 6.586361885070801, 'C': 7.946229829452932, 'D': 8.438701629638672, 'E': 9.49103832244873}"
"Jim never stopped talking, at what rate did he talk?",B,B,True,0.7373635768890381,"{'A': 0.08950764685869217, 'B': 0.7373635768890381, 'C': 0.02650078572332859, 'D': 0.14573708176612854, 'E': 0.0008909060270525515}","{'A': 10.412210464477539, 'B': 12.520967483520508, 'C': 9.195060342550278, 'D': 10.899690628051758, 'E': 5.802369989454746}"
Where do young people read about weasels?,C,E,False,0.9521790742874146,"{'A': 0.00044418167090043426, 'B': 0.038409408181905746, 'C': 0.0021663433872163296, 'D': 0.006801023613661528, 'E': 0.9521790742874146}","{'A': 1.4553003311157227, 'B': 5.915124639868736, 'C': 3.0398626142802336, 'D': 4.1838952749967575, 'E': 9.125575206591748}"
"John put  salt on his salad.  Mary suggested that he should spritz what on it, instead?",C,D,False,0.35802629590034485,"{'A': 0.10746034979820251, 'B': 0.001092163729481399, 'C': 0.3017409145832062, 'D': 0.35802629590034485, 'E': 0.23168021440505981}","{'A': 11.034893989562988, 'B': 6.445932910311967, 'C': 12.067341089248657, 'D': 12.23837810754776, 'E': 11.803129717707634}"
What do lizards climb up?,E,A,False,0.9979044198989868,"{'A': 0.9979044198989868, 'B': 0.0002262027410324663, 'C': 0.00013799739826936275, 'D': 0.00017669705266598612, 'E': 0.0015546242939308286}","{'A': 13.3707934319973, 'B': 4.978812811896205, 'C': 4.484615325927734, 'D': 4.731817245483398, 'E': 6.906369684264064}"
Where would people go after they pick some food to buy in a store?,E,D,False,0.9487277269363403,"{'A': 0.045310456305742264, 'B': 0.004547944758087397, 'C': 0.0001931045699166134, 'D': 0.9487277269363403, 'E': 0.0012207292020320892}","{'A': 6.558962821960449, 'B': 4.260100539773703, 'C': 1.1009017970888335, 'D': 9.600546836853027, 'E': 2.944873317008993}"
The mom knew she would need to do another wash as she watched her children playing in the rain and what?,B,C,False,0.4213220179080963,"{'A': 0.2840186059474945, 'B': 0.09924449026584625, 'C': 0.4213220179080963, 'D': 0.08164670318365097, 'E': 0.11376817524433136}","{'A': 4.206073462963104, 'B': 3.154619887471199, 'C': 4.60043078660965, 'D': 2.959434986114502, 'E': 3.2911963760852814}"
Where would you get  a map that shows locations that can only be walked to?,D,A,False,0.36377015709877014,"{'A': 0.36377015709877014, 'B': 0.17157503962516785, 'C': 0.2086857557296753, 'D': 0.046431832015514374, 'E': 0.2095372974872589}","{'A': 4.847453594207764, 'B': 4.095952033996582, 'C': 4.2917609345167875, 'D': 2.7889165782835335, 'E': 4.295833012089133}"
Where would you play a trumpet and have to walk the entire time?,E,B,False,0.9122859239578247,"{'A': 0.040279701352119446, 'B': 0.9122859239578247, 'C': 0.0441117100417614, 'D': 0.002553660422563553, 'E': 0.0007689616759307683}","{'A': 6.495293855667114, 'B': 9.615399360656738, 'C': 6.586171102710068, 'D': 3.736973559949547, 'E': 2.536731972824782}"
"After getting drunk people couldn't understand him, it was because of his what?",B,A,False,0.981528639793396,"{'A': 0.981528639793396, 'B': 6.836996908532456e-05, 'C': 0.004612621385604143, 'D': 0.00020693686383310705, 'E': 0.013583345338702202}","{'A': 9.906243722885847, 'B': 0.3343107528053224, 'C': 4.545928478240967, 'D': 1.4417905397713184, 'E': 5.625976417213678}"
How can jumping rope effect above your shoulders?,C,A,False,0.6124630570411682,"{'A': 0.6124630570411682, 'B': 0.0017698415322229266, 'C': 0.000474182132165879, 'D': 0.0009016228723339736, 'E': 0.3843911588191986}","{'A': 15.50105094909668, 'B': 9.654452323913574, 'C': 8.337398529052734, 'D': 8.980003356933594, 'E': 15.03522276878357}"
What do people feel when they see large guard dogs?,D,A,False,0.8160227537155151,"{'A': 0.8160227537155151, 'B': 0.004471727181226015, 'C': 0.08917475491762161, 'D': 0.07043296098709106, 'E': 0.019897690042853355}","{'A': 10.42580795288086, 'B': 5.219140484929085, 'C': 8.211963795125484, 'D': 7.976027011871338, 'E': 6.711969375610352}"
Dreaming scary things is likely to lead to waking up with a sense of this?,C,B,False,0.9470205903053284,"{'A': 0.0524793341755867, 'B': 0.9470205903053284, 'C': 0.00030441663693636656, 'D': 3.452607415965758e-05, 'E': 0.00016121301450766623}","{'A': 8.076574025209993, 'B': 10.969475537538528, 'C': 2.9267969131469727, 'D': 0.7501144409179688, 'E': 2.291126251220703}"
What is a negative effect of creating art?,D,C,False,0.9499239325523376,"{'A': 0.0004083799140062183, 'B': 0.028154201805591583, 'C': 0.9499239325523376, 'D': 0.00026657027774490416, 'E': 0.021247001364827156}","{'A': 2.8907923698425293, 'B': 7.124046325683594, 'C': 10.642731666564941, 'D': 2.4642324447631836, 'E': 6.842565536499023}"
"The game had all sorts of spaces, like chance and what?",D,D,True,0.9999114274978638,"{'A': 5.705027069780044e-05, 'B': 3.570821263565449e-06, 'C': 1.8219187040813267e-05, 'D': 0.9999114274978638, 'E': 9.7915963124251e-06}","{'A': 5.858363211154938, 'B': 3.087225914001465, 'C': 4.716905361041427, 'D': 15.629852082580328, 'E': 4.095954253920354}"
When someone doesn't have beauty they have?,E,A,False,0.3292945921421051,"{'A': 0.3292945921421051, 'B': 0.08822201192378998, 'C': 0.29122456908226013, 'D': 0.29122456908226013, 'E': 3.423599264351651e-05}","{'A': 8.745040893554688, 'B': 7.427944660186768, 'C': 8.622183322906494, 'D': 8.622183322906494, 'E': -0.42639016050573747}"
What would use a classical stringed instrument?,C,A,False,0.6594643592834473,"{'A': 0.6594643592834473, 'B': 0.31465381383895874, 'C': 0.0003502186154946685, 'D': 0.025211572647094727, 'E': 0.0003200701903551817}","{'A': 7.524462699890137, 'B': 6.784507755190134, 'C': -0.016162938127915083, 'D': 4.260337837971747, 'E': -0.10618038283579762}"
If I want to listen to the movie what do I need to do?,D,C,False,0.8204482793807983,"{'A': 0.016377711668610573, 'B': 0.027897005900740623, 'C': 0.8204482793807983, 'D': 0.04412276670336723, 'E': 0.09115421772003174}","{'A': 4.591147767709723, 'B': 5.123745864024386, 'C': 8.505077298730612, 'D': 5.5822025295346975, 'E': 6.307779334485531}"
How did the mother feel about going somewhere and getting a whole new house to decorate?,B,B,True,0.8395004868507385,"{'A': 0.00014464763808064163, 'B': 0.8395004868507385, 'C': 0.00014596519758924842, 'D': 0.1516067087650299, 'E': 0.008602196350693703}","{'A': 2.199924737215042, 'B': 10.866185665130615, 'C': 2.2089920043945312, 'D': 9.15466833114624, 'E': 6.285396575927734}"
Where in town could you find most banks?,A,C,False,0.9548302888870239,"{'A': 0.033551257103681564, 'B': 0.010896291583776474, 'C': 0.9548302888870239, 'D': 0.0006139808101579547, 'E': 0.00010828169615706429}","{'A': 7.588646142743528, 'B': 6.463994026184082, 'C': 10.937105517834425, 'D': 3.5877801687456667, 'E': 1.8525523617863655}"
"If you yell when a person starts to go in another direction, what are they likely to do?",B,A,False,0.616733729839325,"{'A': 0.616733729839325, 'B': 0.11603520810604095, 'C': 0.14034049212932587, 'D': 0.12620893120765686, 'E': 0.0006817078101448715}","{'A': 7.35873805731535, 'B': 5.6881944090127945, 'C': 5.87837241590023, 'D': 5.772238972596824, 'E': 0.5511464694136521}"
The mixer felt like he was a NASA engineer in the control room every time he worked with a band at his what?,C,D,False,0.5676175355911255,"{'A': 0.19296878576278687, 'B': 0.02279696613550186, 'C': 0.00961194559931755, 'D': 0.5676175355911255, 'E': 0.20700474083423615}","{'A': 6.744800567626953, 'B': 4.608899787068367, 'C': 3.7452788278460503, 'D': 7.8237199783325195, 'E': 6.81501404941082}"
What could happen if someone isn't playing basketball carefully?,B,D,False,0.9814302325248718,"{'A': 0.014768898487091064, 'B': 1.5781186448293738e-05, 'C': 6.09140915912576e-05, 'D': 0.9814302325248718, 'E': 0.003724261187016964}","{'A': 8.333131790161133, 'B': 1.4916713181883097, 'C': 2.842317260801792, 'D': 12.529619216918945, 'E': 6.955476760864258}"
What building in Washington D.C. has the most books?,B,C,False,0.8760687708854675,"{'A': 0.024475961923599243, 'B': 0.002378392033278942, 'C': 0.8760687708854675, 'D': 0.0004136375500820577, 'E': 0.09666325151920319}","{'A': 8.143038749694824, 'B': 5.811771872065341, 'C': 11.720791518688202, 'D': 4.062582015991211, 'E': 9.51658010482788}"
"Doing housework is hard, what can that lead to?",C,A,False,0.7309143543243408,"{'A': 0.7309143543243408, 'B': 5.5520664318464696e-05, 'C': 0.09031162410974503, 'D': 0.0014642528258264065, 'E': 0.1772543042898178}","{'A': 12.306336402893066, 'B': 2.821040630340576, 'C': 10.215306282043457, 'D': 6.093385197222233, 'E': 10.889625549316406}"
What do most birds have the ability to do?,C,A,False,0.7532002925872803,"{'A': 0.7532002925872803, 'B': 0.00015829945914447308, 'C': 0.00015829945914447308, 'D': 0.2463763952255249, 'E': 0.00010663275315891951}","{'A': 10.446902327705175, 'B': 1.9793044837618556, 'C': 1.9793044837618556, 'D': 9.329431295394897, 'E': 1.5842066910117865}"
"If a lawyer had to explain committing perjury, they might explain it as simply telling what?",E,C,False,0.664838969707489,"{'A': 0.11677253246307373, 'B': 0.001207759720273316, 'C': 0.664838969707489, 'D': 0.031127093359827995, 'E': 0.18605360388755798}","{'A': 7.69842529296875, 'B': 3.126964569091797, 'C': 9.437742352485657, 'D': 6.376276000868529, 'E': 8.16423225402832}"
"An atheist was asked what happens after dying, what was his response?",C,B,False,0.9221521615982056,"{'A': 0.02159326709806919, 'B': 0.9221521615982056, 'C': 0.00037322199204936624, 'D': 0.0005740953492932022, 'E': 0.05530736595392227}","{'A': 4.289907595996434, 'B': 8.044236496090889, 'C': 0.2319440302089788, 'D': 0.6625664184293782, 'E': 5.230431986885378}"
What happens after an extended amount of living for a person?,A,C,False,0.4204859733581543,"{'A': 0.3245110809803009, 'B': 0.000349514652043581, 'C': 0.4204859733581543, 'D': 0.006267265882343054, 'E': 0.24838608503341675}","{'A': 7.175514176487923, 'B': 0.3419849228236368, 'C': 7.434605598449707, 'D': 3.2285347458091564, 'E': 6.908178579062223}"
The child dreaded fall and having to what?,B,C,False,0.34269389510154724,"{'A': 0.23935721814632416, 'B': 0.0058263735845685005, 'C': 0.34269389510154724, 'D': 0.23935721814632416, 'E': 0.17276529967784882}","{'A': 6.50177326053381, 'B': 2.786211200640537, 'C': 6.8606537990272045, 'D': 6.50177326053381, 'E': 6.175750084221363}"
"A cow farm has quite the smell, that's why they tend to be located in a remote what?",D,D,True,0.43828287720680237,"{'A': 0.28443002700805664, 'B': 0.01351514644920826, 'C': 0.013383639045059681, 'D': 0.43828287720680237, 'E': 0.2503882944583893}","{'A': 4.651713052764535, 'B': 1.6050365894122176, 'C': 1.5952587440115167, 'D': 5.084090255200863, 'E': 4.524238729849458}"
what does someone start playing guitar to do?,B,E,False,0.9066027998924255,"{'A': 1.992801480810158e-05, 'B': 0.0062451898120343685, 'C': 0.08595497906208038, 'D': 0.0011770690325647593, 'E': 0.9066027998924255}","{'A': 1.6292469472585556, 'B': 7.376687280833721, 'C': 9.998699188232422, 'D': 5.707902908325195, 'E': 12.354580402374268}"
What is a hand?,A,D,False,0.4424617886543274,"{'A': 0.006671546492725611, 'B': 0.27941104769706726, 'C': 0.017690176144242287, 'D': 0.4424617886543274, 'E': 0.2537655234336853}","{'A': 4.3482192400842905, 'B': 8.083051681518555, 'C': 5.323376913865407, 'D': 8.54272174835205, 'E': 7.986778259277344}"
"If there is something you have to accomplish in a short amount of time, how could you be successful?",A,D,False,0.9237614274024963,"{'A': 0.001421040971763432, 'B': 0.041591890156269073, 'C': 0.02749153971672058, 'D': 0.9237614274024963, 'E': 0.0057341051287949085}","{'A': 2.3590075969696045, 'B': 5.735523045063019, 'C': 5.321496367454529, 'D': 8.836071968078613, 'E': 3.754049777984619}"
What is the first thing two people do when they feel an attraction to each other?,A,A,True,0.5796685814857483,"{'A': 0.5796685814857483, 'B': 0.07405286282300949, 'C': 0.0007867745007388294, 'D': 0.24225881695747375, 'E': 0.10323292762041092}","{'A': 12.786867141723633, 'B': 10.72918951511383, 'C': 6.184596955776215, 'D': 11.914417266845703, 'E': 11.06139850616455}"
"She was the youngest and always got stuck in the middle seat, she never got the what of a bench seat?",B,E,False,0.7155170440673828,"{'A': 0.0017954236827790737, 'B': 0.03695825859904289, 'C': 0.24563223123550415, 'D': 9.705893899081275e-05, 'E': 0.7155170440673828}","{'A': 3.9278079867362976, 'B': 6.952355964109302, 'C': 8.846402406692505, 'D': 1.0101299285888672, 'E': 9.915572166442871}"
"Where can you buy crab, shrimp, and fish dinner across the U.S.?",C,B,False,0.5506011843681335,"{'A': 0.09075957536697388, 'B': 0.5506011843681335, 'C': 0.3201429843902588, 'D': 0.02745632827281952, 'E': 0.011039924807846546}","{'A': 5.6964199039891055, 'B': 7.499216748401523, 'C': 6.9569734409451485, 'D': 4.5008022988743805, 'E': 3.5897240166862807}"
What is the likely end of bringing suit?,E,B,False,0.5965865850448608,"{'A': 0.001328792655840516, 'B': 0.5965865850448608, 'C': 0.08287166804075241, 'D': 0.09155349433422089, 'E': 0.22765952348709106}","{'A': -1.239577293395996, 'B': 4.867376372218132, 'C': 2.893445229468246, 'D': 2.993075370788574, 'E': 3.904003143310547}"
Where are you unlikely to see clouds?,C,D,False,0.5812867879867554,"{'A': 0.0021411054767668247, 'B': 0.0002201252500526607, 'C': 0.06131147965788841, 'D': 0.5812867879867554, 'E': 0.3550404906272888}","{'A': 3.5617237474070866, 'B': 1.286842752553639, 'C': 6.916368382051587, 'D': 9.165645599365234, 'E': 8.672632932662964}"
"The freeway had signs in miles instead of kilometers, where was it located?",B,E,False,0.43249014019966125,"{'A': 0.18662497401237488, 'B': 0.039820607751607895, 'C': 0.33574560284614563, 'D': 0.005318768322467804, 'E': 0.43249014019966125}","{'A': 4.728439437341876, 'B': 3.1837228508666158, 'C': 5.315691947937012, 'D': 1.1705797829108633, 'E': 5.568897704593837}"
Friday wasn't in the mood to be answering questions.  After a ten hour interrogation he was what?,A,E,False,0.9170638918876648,"{'A': 0.000535395520273596, 'B': 0.08201811462640762, 'C': 0.0001223979634232819, 'D': 0.00026023536338470876, 'E': 0.9170638918876648}","{'A': 4.510432004928589, 'B': 9.542122177779675, 'C': 3.0347042083740234, 'D': 3.789012908935547, 'E': 11.956359148025513}"
Joe lost his left cymbal. He needs it before practice.  Where would he go to get a new one?,C,B,False,0.7367793321609497,"{'A': 0.009350179694592953, 'B': 0.7367793321609497, 'C': 0.2527826428413391, 'D': 0.0004079907084815204, 'E': 0.000679788354318589}","{'A': 3.95006147865206, 'B': 8.3169547021389, 'C': 7.247196044772863, 'D': 0.8181554616798318, 'E': 1.3286922136321664}"
James didn't like bringing his suit to court.   He didn't wear it when he heard what?,E,E,True,0.8733530044555664,"{'A': 0.01713472232222557, 'B': 0.0936501994729042, 'C': 0.00012227911793161184, 'D': 0.01573975756764412, 'E': 0.8733530044555664}","{'A': 3.2511119842529297, 'B': 4.94957160949707, 'C': -1.6914434432983398, 'D': 3.166194887521366, 'E': 7.182344913482666}"
Where do you get a needle for a routine checkup?,C,D,False,0.6457822322845459,"{'A': 0.28207239508628845, 'B': 0.0696001648902893, 'C': 0.0009518205188214779, 'D': 0.6457822322845459, 'E': 0.001593389781191945}","{'A': 8.065065612085164, 'B': 6.665668580681086, 'C': 2.3735227090971116, 'D': 8.893364191055298, 'E': 2.8887655687576625}"
