question,answerKey,predicted,correct,confidence,all_probs,all_scores
what habitat do marmots live in?,B,B,True,0.5645089797472921,"{'A': 0.1071885699739651, 'B': 0.5645089797472921, 'C': 0.1010201034038941, 'D': 0.10914635833606606, 'E': 0.11813598853878264}","{'A': 0.10192659497261047, 'B': 1.7632932662963867, 'C': 0.042656516035397996, 'D': 0.12002669398983334, 'E': 0.19917338155210018}"
"Terrorism is a nasty thing, though cause by a few it can lead to all out what?",E,E,True,0.4568681253751408,"{'A': 0.08210113824155489, 'B': 0.0715096056559044, 'C': 0.09263935669655464, 'D': 0.2968817740308453, 'E': 0.4568681253751408}","{'A': -0.6469581921895347, 'B': -0.7850782871246338, 'C': -0.5261960029602051, 'D': 0.6384239196777344, 'E': 1.0694847106933594}"
"It was a very expensive wristwatch, when he wasn't wearing it he kept it displayed in it's what?",D,A,False,0.32285933357328045,"{'A': 0.32285933357328045, 'B': 0.22758776314172835, 'C': 0.25836497849948475, 'D': 0.06266765732988454, 'E': 0.12852026745562192}","{'A': -0.0626932680606842, 'B': -0.412374060600996, 'C': -0.2855367660522461, 'D': -1.7020645141601562, 'E': -0.9838233813643456}"
The main part of turkey makes up what?,E,D,False,0.5815983212015676,"{'A': 0.022368404051536422, 'B': 0.14352772377679884, 'C': 0.11468175039868554, 'D': 0.5815983212015676, 'E': 0.13782380057141164}","{'A': -1.7483601570129395, 'B': 0.11051862686872482, 'C': -0.11384868249297142, 'D': 1.5097704529762268, 'E': 0.06996647516886378}"
What might someone be starting a fire to achieve?,D,A,False,0.6939770315628284,"{'A': 0.6939770315628284, 'B': 0.12502895417669424, 'C': 0.029326478328304744, 'D': 0.06996731179753227, 'E': 0.0817002241346403}","{'A': 1.6103315353393555, 'B': -0.10356198499600078, 'C': -1.5536165237426758, 'D': -0.6840791702270508, 'E': -0.5290505836407342}"
How do central banks go about fighting inflation?,B,C,False,0.4524835786972579,"{'A': 0.04145612215700418, 'B': 0.15813390904208396, 'C': 0.4524835786972579, 'D': 0.25659039751093016, 'E': 0.09133599259272389}","{'A': -3.9367504119873047, 'B': -2.5979437828063965, 'C': -1.5466345101594925, 'D': -2.1139049530029297, 'E': -3.146841049194336}"
If something is going to die what is likely to happen first?,C,A,False,0.29255746487009165,"{'A': 0.29255746487009165, 'B': 0.1573562386410388, 'C': 0.21072582146709357, 'D': 0.17484851766964626, 'E': 0.16451195735212967}","{'A': 0.15889018774032593, 'B': -0.4612586498260498, 'C': -0.16921305656433105, 'D': -0.3558509349822998, 'E': -0.416787664095561}"
"Samantha was a person, but she wasn't comfortable with others.  She'd rather spend her time with what?",B,C,False,0.3779611711505249,"{'A': 0.0012115130063087294, 'B': 0.053105919103950246, 'C': 0.3779611711505249, 'D': 0.283307425704318, 'E': 0.28441397103489796}","{'A': -6.125431060791016, 'B': -2.345012664794922, 'C': -0.38250958919525146, 'D': -0.6707684397697449, 'E': -0.6668702363967896}"
"A man needs to finish some paperwork, where does he go?",E,B,False,0.3626823142668334,"{'A': 0.12198948188457295, 'B': 0.3626823142668334, 'C': 0.10702072668410764, 'D': 0.15128425090204758, 'E': 0.2570232262624384}","{'A': -2.1153225898742676, 'B': -1.0257301330566406, 'C': -2.246234893798828, 'D': -1.9000968933105469, 'E': -1.3700909614562988}"
What kingdom is frequently associated with pubs?,C,D,False,0.27263741840284983,"{'A': 0.23110689172090462, 'B': 0.21795491859535454, 'C': 0.15921533631656656, 'D': 0.27263741840284983, 'E': 0.11908543496432436}","{'A': 0.4056616760790348, 'B': 0.3470695838332176, 'C': 0.03303894028067589, 'D': 0.570924112573266, 'E': -0.25737748574465513}"
Which state has blue ridge mountains that are called Blue Mountain?,C,D,False,0.28706912984690397,"{'A': 0.2573154601980697, 'B': 0.07200575446418368, 'C': 0.10323352920101132, 'D': 0.28706912984690397, 'E': 0.2803761262898314}","{'A': -0.3002381551777944, 'B': -1.5737949199974537, 'C': -1.2135472632944584, 'D': -0.19081790163181722, 'E': -0.21440894901752472}"
Where would people go if they want to go fishing?,D,E,False,0.5515618706296094,"{'A': 0.012827903149490694, 'B': 0.14573514278319158, 'C': 0.12584600373834945, 'D': 0.16402907969935895, 'E': 0.5515618706296094}","{'A': -2.829305648803711, 'B': -0.3991374969482422, 'C': -0.5458694137632847, 'D': -0.28088465332984924, 'E': 0.9318256378173828}"
A king or queen is a member of what class?,D,D,True,0.365837844300802,"{'A': 0.2965909696310586, 'B': 0.013313244951939815, 'C': 0.12419154948254658, 'D': 0.365837844300802, 'E': 0.200066391633653}","{'A': 0.09598426117251302, 'B': -3.007610321044922, 'C': -0.7745445941885309, 'D': 0.3058204650878906, 'E': -0.2977204521497092}"
"The sinner was hoping the deity was forgiving, ultimately what did he seek?",E,A,False,0.5217741078722223,"{'A': 0.5217741078722223, 'B': 0.07913918909336082, 'C': 0.036811642131819984, 'D': 0.19539795728716272, 'E': 0.16687710361543417}","{'A': 0.4402036666870117, 'B': -1.4458228945732117, 'C': -2.211216926574707, 'D': -0.541992798447609, 'E': -0.69977344898507}"
What does a person who does not have an outhouse have?,B,A,False,0.959686597692889,"{'A': 0.959686597692889, 'B': 0.025234808049099187, 'C': 0.0018322349740298957, 'D': 0.0010014650202549837, 'E': 0.012244894263727098}","{'A': 3.359980583190918, 'B': -0.2784018740057945, 'C': -2.901089668273926, 'D': -3.505162239074707, 'E': -1.0015171319246292}"
What kind of breathing makes noise but does not indicate that you are sick?,A,D,False,0.2821492759997972,"{'A': 0.2566079666384927, 'B': 0.25726863834762387, 'C': 0.05065880092258767, 'D': 0.2821492759997972, 'E': 0.15331531809149848}","{'A': -0.6496791839599609, 'B': -0.6471078582108021, 'C': -2.272115707397461, 'D': -0.5547924041748047, 'E': -1.1647319793701172}"
"Most people loved competing, it's a way to show of their what?",A,B,False,0.6900024064805994,"{'A': 0.1147860235589245, 'B': 0.6900024064805994, 'C': 0.08065253132044985, 'D': 0.017338164696028537, 'E': 0.09722087394399775}","{'A': 0.5415925979614258, 'B': 2.3352179527282715, 'C': 0.18867305805906653, 'D': -1.348567008972168, 'E': 0.37550830841064453}"
What happens to kids when visiting museums of old dinosaur bones?,C,B,False,0.29591776116843305,"{'A': 0.22939373914763006, 'B': 0.29591776116843305, 'C': 0.2024063085998573, 'D': 0.19003363125390965, 'E': 0.0822485598301699}","{'A': -0.6230839295312762, 'B': -0.36844225972890854, 'C': -0.7482467356603593, 'D': -0.8113227784633636, 'E': -1.648777961730957}"
"The salesperson was like a shark pacing around for his prey, and the what was his sea?",D,C,False,0.32228712313076013,"{'A': 0.06206061676504128, 'B': 0.2929700942017641, 'C': 0.32228712313076013, 'D': 0.0482227262168774, 'E': 0.2744594396855569}","{'A': -1.7788372039794922, 'B': -0.22687826491892338, 'C': -0.13150596618652344, 'D': -2.031118392944336, 'E': -0.292145311832428}"
What could a gentleman be wearing?,C,C,True,0.8325648155670927,"{'A': 0.04354010742674415, 'B': 0.04356835228001406, 'C': 0.8325648155670927, 'D': 0.023999312269072988, 'E': 0.05632741245707595}","{'A': -1.5563554763793945, 'B': -1.5557069778442383, 'C': 1.3944730758666992, 'D': -2.152012825012207, 'E': -1.298856683075428}"
You often keep tools in a box in your?,A,C,False,0.44350688511906877,"{'A': 0.03920582233076618, 'B': 0.13396331003520343, 'C': 0.44350688511906877, 'D': 0.3136694652576807, 'E': 0.06965451725728089}","{'A': -3.222158432006836, 'B': -1.993417739868164, 'C': -0.7962703704833984, 'D': -1.1426439235607782, 'E': -2.6474361419677734}"
"Arkansas university plays in the southeastern confernce, the sooners of where play in the big twelve?",D,C,False,0.2521763620308366,"{'A': 0.22176770718102057, 'B': 0.1298759704256406, 'C': 0.2521763620308366, 'D': 0.168886978323143, 'E': 0.22729298203935924}","{'A': 0.09503931738436222, 'B': -0.4400112312287092, 'C': 0.22353753944237997, 'D': -0.17736142873764038, 'E': 0.11964870244264603}"
After the yoga class everybody was instructed to sit quietly and do what?,B,C,False,0.34242781464644473,"{'A': 0.15188307696985995, 'B': 0.1782753516067204, 'C': 0.34242781464644473, 'D': 0.19367999780473721, 'E': 0.13373375897223774}","{'A': -0.8674800246953964, 'B': -0.7072617448866367, 'C': -0.05453014373779297, 'D': -0.6243837177753448, 'E': -0.9947400689125061}"
"The person kept a straight face, what was he avoiding?",A,C,False,0.3250428709443289,"{'A': 0.19365251805383396, 'B': 0.2185611716918349, 'C': 0.3250428709443289, 'D': 0.16346990799191802, 'E': 0.09927353131808442}","{'A': -1.3314425945281982, 'B': -1.210442066192627, 'C': -0.8135509192943569, 'D': -1.5008790791034698, 'E': -1.999629020690918}"
The ranch house is common in what northwestern Rocky Mountains state,B,C,False,0.2495108237812353,"{'A': 0.10873792329431335, 'B': 0.23299670518538138, 'C': 0.2495108237812353, 'D': 0.24056788082189007, 'E': 0.16818666691717998}","{'A': -1.1483688354492188, 'B': -0.38628513645380735, 'C': -0.31780715294492734, 'D': -0.354307150623451, 'E': -0.7122349739074707}"
"Their boss informed them they can't just be chatting with friends on the clock, it was okay if they were doing what though?",C,D,False,0.4131622067617393,"{'A': 0.028194902798239153, 'B': 0.0845311747042903, 'C': 0.30302401897814096, 'D': 0.4131622067617393, 'E': 0.17108769675759034}","{'A': -1.9331207275390625, 'B': -0.8351415395736694, 'C': 0.4415501356124878, 'D': 0.7515783309936523, 'E': -0.13008566573262215}"
"The student pulled an all-nighter before attending lecture, what did he do upon arriving?",B,C,False,0.3198759195318766,"{'A': 0.16462536780913503, 'B': 0.18605129615090013, 'C': 0.3198759195318766, 'D': 0.25066197280017816, 'E': 0.07878544370791009}","{'A': -1.2654028534889221, 'B': -1.143052826325099, 'C': -0.6011420786380768, 'D': -0.8449699381987252, 'E': -2.002346992492676}"
In what would you hear a viola along with three other instruments?,A,E,False,0.5201896974913047,"{'A': 0.13220199968978016, 'B': 0.15300798565425222, 'C': 0.0923102088667387, 'D': 0.10229010829792423, 'E': 0.5201896974913047}","{'A': -0.7326224322120347, 'B': -0.5864633719126386, 'C': -1.0917987450957298, 'D': -0.989140510559082, 'E': 0.6372400621573129}"
Where is a good place to obtain a ladder?,C,D,False,0.25688459397910546,"{'A': 0.2357208609478995, 'B': 0.0734926188826272, 'C': 0.19916204616041377, 'D': 0.25688459397910546, 'E': 0.23473988002995402}","{'A': -0.5546914276977379, 'B': -1.7201547622680664, 'C': -0.723220944404602, 'D': -0.46871280670166016, 'E': -0.5588617324829102}"
Where are  people likely to push a religious tract?,A,A,True,0.4081901296472711,"{'A': 0.4081901296472711, 'B': 0.04310858311984559, 'C': 0.374386834782908, 'D': 0.15402259382458502, 'E': 0.02029185862539032}","{'A': 0.13934023678302765, 'B': -2.108670711517334, 'C': 0.05289674736559391, 'D': -0.8352935283134384, 'E': -2.862173080444336}"
Where are you likely to find a sideboard filled with serving dishes?,C,C,True,0.431140789290505,"{'A': 0.29691115117836187, 'B': 0.05024050689806142, 'C': 0.431140789290505, 'D': 0.1950571657604024, 'E': 0.026650386872669317}","{'A': -0.8552742004394531, 'B': -2.631885528564453, 'C': -0.4822724461555481, 'D': -1.2754144668579102, 'E': -3.2659034729003906}"
"Studying for taking final exams can be nerve wracking, especially if you're afraid of what?",C,E,False,0.9241725798128296,"{'A': 0.012481232434657336, 'B': 0.006223083908744005, 'C': 0.010869813983660999, 'D': 0.04625328986010808, 'E': 0.9241725798128296}","{'A': -2.9585089683532715, 'B': -3.6544694900512695, 'C': -3.096745491027832, 'D': -1.6486024856567383, 'E': 1.3461637496948242}"
Where could I go to a steakhouse with an ocean view?,A,B,False,0.26641582953505516,"{'A': 0.2425301823695875, 'B': 0.26641582953505516, 'C': 0.17338405550840214, 'D': 0.07989481902068438, 'E': 0.23777511356627082}","{'A': -0.051993431678662994, 'B': 0.04193875938653946, 'C': -0.38761048965776945, 'D': -1.1624085903167725, 'E': -0.07179427170194685}"
What do parents tell their kids to stop doing when they want them to go to sleep?,D,A,False,0.27247096078560995,"{'A': 0.27247096078560995, 'B': 0.08761343150316876, 'C': 0.23828349719997757, 'D': 0.2421402060113401, 'E': 0.15949190449990364}","{'A': -0.4964533348878226, 'B': -1.6310510635375977, 'C': -0.6305242478847504, 'D': -0.6144684553146362, 'E': -1.0319922119379044}"
What will the guard protect us from?,A,A,True,0.2769623948898228,"{'A': 0.2769623948898228, 'B': 0.15033389534014174, 'C': 0.21195150447965005, 'D': 0.17662381015279996, 'E': 0.18412839513758542}","{'A': -0.4092845916748047, 'B': -1.0203075408935547, 'C': -0.6768088340759277, 'D': -0.8591442257165909, 'E': -0.817533016204834}"
Where would I buy beer if I ran out?,D,C,False,0.42093404530910017,"{'A': 0.05160715065477115, 'B': 0.09080377229524901, 'C': 0.42093404530910017, 'D': 0.40791949045998277, 'E': 0.028735541280896882}","{'A': -2.0293617248535156, 'B': -1.4643211364746094, 'C': 0.06945419311523438, 'D': 0.03804786130785942, 'E': -2.614887237548828}"
When a retired person returns to work they likely need to do what?,B,A,False,0.6404087161104692,"{'A': 0.6404087161104692, 'B': 0.09141079783983615, 'C': 0.12130014136831464, 'D': 0.08486946768164112, 'E': 0.06201087699973897}","{'A': 1.2997956275939941, 'B': -0.6469473540782928, 'C': -0.3640429824590683, 'D': -0.7211965620517731, 'E': -1.0350011587142944}"
What does answering questions correctly lead to?,C,A,False,0.4420780880609514,"{'A': 0.4420780880609514, 'B': 0.22096745118552588, 'C': 0.24544507055531745, 'D': 0.01621062134045168, 'E': 0.07529876885775356}","{'A': -0.2579494699214897, 'B': -0.9514205952485404, 'C': -0.846362829208374, 'D': -3.5637693405151367, 'E': -2.0279722213745117}"
Indoor cats versus outdoor tend to what longer?,C,A,False,0.47435070539098734,"{'A': 0.47435070539098734, 'B': 0.14949556675422693, 'C': 0.184682488732114, 'D': 0.09594116971070422, 'E': 0.0955300694119676}","{'A': 0.5159283373504877, 'B': -0.638751856982708, 'C': -0.4273805220921836, 'D': -1.0822834074497223, 'E': -1.0865775346755981}"
"The couple was enjoying regularly copulating, but if you ever met them you'd think they hardly knew each other based on their what?",E,D,False,0.2673692052684641,"{'A': 0.24675607441287387, 'B': 0.1630112141430386, 'C': 0.16845928109213779, 'D': 0.2673692052684641, 'E': 0.15440422508348567}","{'A': -0.7277078628540039, 'B': -1.142289161682129, 'C': -1.109414093196392, 'D': -0.6474776640534401, 'E': -1.1965341567993164}"
If you're getting drunk while in public you are likely where?,E,E,True,0.3478352725085051,"{'A': 0.231766588892449, 'B': 0.19511161543019698, 'C': 0.1723892422231606, 'D': 0.05289728094568843, 'E': 0.3478352725085051}","{'A': -0.4777183532714844, 'B': -0.6498773545026779, 'C': -0.7736941799521446, 'D': -1.9550971984863281, 'E': -0.07172012329101562}"
A grain of sand might cause you discomfort if it get into your what?,E,B,False,0.5995623061562617,"{'A': 0.03567410015736247, 'B': 0.5995623061562617, 'C': 0.10307926371700776, 'D': 0.06375870902553707, 'E': 0.19792562094383087}","{'A': -2.9949493408203125, 'B': -0.17317438125610352, 'C': -1.9338760375976562, 'D': -2.4142684936523438, 'E': -1.2814829722046852}"
"In ancient times they tried to chart each star, they spent a lot of time staring into the what?",D,E,False,0.334955908294248,"{'A': 0.0996023899282417, 'B': 0.06560850866465412, 'C': 0.20262656551066605, 'D': 0.2972066276021901, 'E': 0.334955908294248}","{'A': -1.212096929550171, 'B': -1.6295776963233948, 'C': -0.5019183829426765, 'D': -0.11885547637939453, 'E': 0.0007158170143766185}"
"The hit a toll road or two on their way to the big apple, it was their first time where?",D,A,False,0.3011309917789895,"{'A': 0.3011309917789895, 'B': 0.1783955149363738, 'C': 0.13120995843265845, 'D': 0.1478116815393644, 'E': 0.24145185331261382}","{'A': 0.5870212577283382, 'B': 0.06347897835075855, 'C': -0.2437253246704736, 'D': -0.1245850594714284, 'E': 0.3661459870636463}"
"John can't find any legal alternatives to what he's looking for.  It's very illegal, exacerbated by the fact that he's too young to travel out of the country to get it.  Where will he have to get it from?",E,E,True,0.33677465331525336,"{'A': 0.08586932713331162, 'B': 0.26269966440006726, 'C': 0.09025844377268522, 'D': 0.22439791137868262, 'E': 0.33677465331525336}","{'A': -2.9273319244384766, 'B': -1.8091471940279007, 'C': -2.877481460571289, 'D': -1.9667377471923828, 'E': -1.5607445910573006}"
Why may a person with troubles do when praying?,E,A,False,0.3079682735634626,"{'A': 0.3079682735634626, 'B': 0.10452226559808343, 'C': 0.205273030905165, 'D': 0.15874652738600004, 'E': 0.223489902547289}","{'A': -0.13571525613466884, 'B': -1.2163119092583656, 'C': -0.5413710748155913, 'D': -0.798403263092041, 'E': -0.45634579161802913}"
What kind of cold storage would you use if you just bought some food?,C,C,True,0.7285468473468535,"{'A': 0.04928372229027582, 'B': 0.027740514756015935, 'C': 0.7285468473468535, 'D': 0.14514519331657869, 'E': 0.04928372229027582}","{'A': -1.518165111541748, 'B': -2.092864990234375, 'C': 1.17529296875, 'D': -0.4380243867635727, 'E': -1.518165111541748}"
What should someone do after someone is done helping them?,A,C,False,0.27755684831377603,"{'A': 0.21140111054173005, 'B': 0.09947778118757913, 'C': 0.27755684831377603, 'D': 0.2125473546776794, 'E': 0.19901690527923535}","{'A': -0.842737466096878, 'B': -1.5965604782104492, 'C': -0.5704690217971802, 'D': -0.8373299837112427, 'E': -0.9031050205230713}"
What would you open to find a bottle of glue?,B,D,False,0.3868976710571097,"{'A': 0.031598781303745264, 'B': 0.20533641337272934, 'C': 0.052372137850688574, 'D': 0.3868976710571097, 'E': 0.3237949964157271}","{'A': -2.9171457290649414, 'B': -1.0456146076321602, 'C': -2.4118895530700684, 'D': -0.4121040403842926, 'E': -0.5901536941528316}"
"If the vegetable plants needed watering, you might want to get the hose out of the what?",C,C,True,0.3294765071034794,"{'A': 0.043893729896285566, 'B': 0.21326190144427978, 'C': 0.3294765071034794, 'D': 0.3138310454908417, 'E': 0.09953681606511354}","{'A': -2.6245250701904297, 'B': -1.0437755584716797, 'C': -0.6087915003299713, 'D': -0.657441783696413, 'E': -1.8057689666748047}"
"If a crowd of people being to panic, what might they do?",B,A,False,0.243008966882847,"{'A': 0.243008966882847, 'B': 0.1836761415024055, 'C': 0.19985978380749553, 'D': 0.167635093533677, 'E': 0.2058200142735749}","{'A': 0.11435895164807608, 'B': -0.16556528548244387, 'C': -0.08112335205078125, 'D': -0.25694983700911145, 'E': -0.0517373220063746}"
What happens to the victim of someone committing a murder?,D,E,False,0.39068702093285584,"{'A': 0.2373653480371493, 'B': 0.18232091704254133, 'C': 0.042399433102514004, 'D': 0.1472272808849396, 'E': 0.39068702093285584}","{'A': -0.8328914642333984, 'B': -1.0967235565185547, 'C': -2.555356979370117, 'D': -1.3105144500732422, 'E': -0.33458518981933594}"
"The man washed clothes, but needed more than water, what did he need?",C,E,False,0.3260558918009699,"{'A': 0.22036585727538766, 'B': 0.14970622292620475, 'C': 0.1023206592989552, 'D': 0.20155136869848253, 'E': 0.3260558918009699}","{'A': -0.300594300031662, 'B': -0.6872085928916931, 'C': -1.067771852016449, 'D': -0.38983917236328125, 'E': 0.09118536114692688}"
"The potatoes were to be served, what is the best vessel to serve them in?",D,E,False,0.4807213205022297,"{'A': 0.24610344323082572, 'B': 0.05383742883145769, 'C': 0.06528907799600324, 'D': 0.1540487294394835, 'E': 0.4807213205022297}","{'A': -1.1457242965698242, 'B': -2.6655073165893555, 'C': -2.472651481628418, 'D': -1.6142072677612305, 'E': -0.4761885181069374}"
Sean liked analyzing information.  He felt that he helped him learn what?,A,E,False,0.328231536684755,"{'A': 0.27755685854708956, 'B': 0.10809739044897401, 'C': 0.04225217167785882, 'D': 0.2438620426413227, 'E': 0.328231536684755}","{'A': -0.4065703749656677, 'B': -1.3495635986328125, 'C': -2.2889404296875, 'D': -0.5359935164451599, 'E': -0.23887691895167018}"
What type of presentation might be set up on a table?,A,A,True,0.7328903895602895,"{'A': 0.7328903895602895, 'B': 0.07547513553974923, 'C': 0.08097080690288985, 'D': 0.061751914710063416, 'E': 0.04891175328700801}","{'A': 1.0143866539001465, 'B': -1.2588062286376953, 'C': -1.1885208189487457, 'D': -1.4594845175743103, 'E': -1.692591778934002}"
"Sam came to despise his sister.  On the other hand, she felt what for him?",D,E,False,0.38954116625486773,"{'A': 0.21985056495451424, 'B': 0.06190439586706461, 'C': 0.18310854294047696, 'D': 0.1455953299830765, 'E': 0.38954116625486773}","{'A': -1.3853988647460938, 'B': -2.6527557373046875, 'C': -1.568267822265625, 'D': -1.797515869140625, 'E': -0.8133773803710938}"
"They desperately needed new sports equipment, the students had a bake sale for the what?",C,C,True,0.4129276501339615,"{'A': 0.13413982792963888, 'B': 0.05346961030317257, 'C': 0.4129276501339615, 'D': 0.20958846387872218, 'E': 0.18987444775450493}","{'A': -0.7611751556396484, 'B': -1.6809444427490234, 'C': 0.36321449279785156, 'D': -0.31491199135780334, 'E': -0.4136948511004448}"
If you fall when going for run you most likely did what?,A,A,True,0.6704977192169974,"{'A': 0.6704977192169974, 'B': 0.03522491518402346, 'C': 0.012138718942635778, 'D': 0.10009570427450831, 'E': 0.18204294238183497}","{'A': 0.7192397117614746, 'B': -2.22702693939209, 'C': -3.2923803329467773, 'D': -1.1826538182795048, 'E': -0.5845379829406738}"
What does reading letters produce when one is unaware of a condition?,C,A,False,0.7749069785817101,"{'A': 0.7749069785817101, 'B': 0.09572730171495851, 'C': 0.037133241856554026, 'D': 0.051098982726886406, 'E': 0.041133495119891055}","{'A': 0.09654092788696289, 'B': -1.9946985244750977, 'C': -2.9416894912719727, 'D': -2.6224374771118164, 'E': -2.83937931060791}"
What might a person heading overseas do?,D,E,False,0.23667143005794494,"{'A': 0.19800668091600482, 'B': 0.23219781755593388, 'C': 0.22409468638422295, 'D': 0.10902938508589329, 'E': 0.23667143005794494}","{'A': -0.7760705798864365, 'B': -0.6167816817760468, 'C': -0.6523026823997498, 'D': -1.372753918170929, 'E': -0.5976985438416405}"
"He was a trivia hound and loved being able to answer anything, he loved studying to do what?",C,E,False,0.42529047392400826,"{'A': 0.19985012508269712, 'B': 0.09434931110553611, 'C': 0.13610500495927907, 'D': 0.1444050849284795, 'E': 0.42529047392400826}","{'A': -1.374220073223114, 'B': -2.1247838139533997, 'C': -1.7583611011505127, 'D': -1.6991653442382812, 'E': -0.6190153807401657}"
"People from all countries enjoyed the music, what was the music like?",A,E,False,0.5367859150591527,"{'A': 0.06627532993200357, 'B': 0.15153172676311552, 'C': 0.04227139850753365, 'D': 0.20313562973819455, 'E': 0.5367859150591527}","{'A': -1.3242425918579102, 'B': -0.4972653016448021, 'C': -1.7739496231079102, 'D': -0.20418643951416016, 'E': 0.7675390243530273}"
"John tried to gain money, but all of his attempts to improve himself only did what to his income?",A,D,False,0.5831356971936021,"{'A': 0.010680502852928257, 'B': 0.06407641850303138, 'C': 0.021044730614215957, 'D': 0.5831356971936021, 'E': 0.3210626508362223}","{'A': -4.707267761230469, 'B': -2.9156112670898438, 'C': -4.0290374755859375, 'D': -0.7072677612304688, 'E': -1.304051399230957}"
What state would have many Mexican restaurants?,D,D,True,0.2919223296734978,"{'A': 0.17590585177104226, 'B': 0.15633179546958414, 'C': 0.13820838127506158, 'D': 0.2919223296734978, 'E': 0.23763164181081428}","{'A': -0.4295817374562225, 'B': -0.5475500135992966, 'C': -0.6707681007683277, 'D': 0.07695711636915803, 'E': -0.1288089050212875}"
What is a place that usually does not have any pillow?,B,A,False,0.4542491861690064,"{'A': 0.4542491861690064, 'B': 0.17384168343242612, 'C': 0.13029921748487358, 'D': 0.16199588075461197, 'E': 0.07961403215908198}","{'A': 0.6783642768859863, 'B': -0.28213661909103394, 'C': -0.5704481601715088, 'D': -0.3527107313275337, 'E': -1.0630912780761719}"
"A natural starting fire from lighting raged on for the second week, the governor declared it the biggest what he had seen?",C,A,False,0.5871080801270885,"{'A': 0.5871080801270885, 'B': 0.05495403597958136, 'C': 0.07385626988669677, 'D': 0.12608024560594777, 'E': 0.1580013684006856}","{'A': 0.6809457242488861, 'B': -1.6877660751342773, 'C': -1.3921422958374023, 'D': -0.8573446273803711, 'E': -0.6316595077514648}"
"The tourists sought out red telephone boxes, where do they look?",B,B,True,0.2982609814658028,"{'A': 0.1749920838540396, 'B': 0.2982609814658028, 'C': 0.19724749225515772, 'D': 0.2899685856287697, 'E': 0.03953085679623026}","{'A': -0.8479836285114288, 'B': -0.3147554863244295, 'C': -0.7282651201821864, 'D': -0.34295177459716797, 'E': -2.3356428146362305}"
"The gel container said to keep it cool, where should you put it?",D,D,True,0.5255794932409898,"{'A': 0.27333993993070155, 'B': 0.08179567700082323, 'C': 0.04181261318054234, 'D': 0.5255794932409898, 'E': 0.07747227664694294}","{'A': -0.22635126113891602, 'B': -1.4328430891036987, 'C': -2.1038694381713867, 'D': 0.42743396759033203, 'E': -1.487147331237793}"
James used the oven  to cook the meat.  How might it cook the meat?,E,C,False,0.30328349759685935,"{'A': 0.05003254431421858, 'B': 0.15481580538403084, 'C': 0.30328349759685935, 'D': 0.2545815917697228, 'E': 0.23728656093516842}","{'A': -2.1179590225219727, 'B': -0.9883966445922852, 'C': -0.3159646987915039, 'D': -0.4910113215446472, 'E': -0.5613641738891602}"
What is required for someone to be chatting with friends?,D,D,True,0.3666642264383479,"{'A': 0.24942387449323036, 'B': 0.04341597947826671, 'C': 0.3057416992320246, 'D': 0.3666642264383479, 'E': 0.034754220358130514}","{'A': -0.4608155389626818, 'B': -2.209141731262207, 'C': -0.2572286700208979, 'D': -0.075522780418396, 'E': -2.431668281555176}"
What does a person do before going into tertiary education?,D,A,False,0.582818821072867,"{'A': 0.582818821072867, 'B': 0.04670979194525102, 'C': 0.05124554648787358, 'D': 0.17483169900922255, 'E': 0.14439414148478574}","{'A': 0.8828316032886505, 'B': -1.6410909444093704, 'C': -1.5484160482883453, 'D': -0.32122097350656986, 'E': -0.5124981105327606}"
What would an adult do at a party?,E,E,True,0.30695671582766393,"{'A': 0.2171139492697224, 'B': 0.16829799377299134, 'C': 0.17235189015255176, 'D': 0.13527945097707056, 'E': 0.30695671582766393}","{'A': -1.0804200172424316, 'B': -1.3351061642169952, 'C': -1.311304084956646, 'D': -1.553499698638916, 'E': -0.7341355979442596}"
One of the things that you can count on when going to the market on a weekend is?,A,A,True,0.33405094616719855,"{'A': 0.33405094616719855, 'B': 0.10572725176780895, 'C': 0.06670606197421265, 'D': 0.24787913495045835, 'E': 0.24563660514032148}","{'A': -0.16052627066771175, 'B': -1.3109571039676666, 'C': -1.7715239524841309, 'D': -0.4588785171508789, 'E': -0.46796655654907227}"
"They were ready to buy house for the first time, they wanted to be what and make sure they knew what they were doing?",D,C,False,0.39480502721248323,"{'A': 0.15629340796002414, 'B': 0.1619926100414, 'C': 0.39480502721248323, 'D': 0.1671117818719816, 'E': 0.11979717291411113}","{'A': -1.305192917585373, 'B': -1.2693772614002228, 'C': -0.3785359375178814, 'D': -1.238265037536621, 'E': -1.5711278915405273}"
Where can I go to eat and be treated like a gentleman?,A,A,True,0.48920747296639827,"{'A': 0.48920747296639827, 'B': 0.18269611818246512, 'C': 0.0528428710203345, 'D': 0.1633023600405624, 'E': 0.11195117779023982}","{'A': 0.19984149932861328, 'B': -0.785120964050293, 'C': -2.0256223678588867, 'D': -0.8973417282104492, 'E': -1.2748823165893555}"
Where would you find a lizard in the wild?,C,D,False,0.4315980648854846,"{'A': 0.05983913253016221, 'B': 0.14084841224203146, 'C': 0.15309076082682668, 'D': 0.4315980648854846, 'E': 0.21462362951549516}","{'A': -1.6844544410705566, 'B': -0.8284300565719604, 'C': -0.745083324611187, 'D': 0.29138047164694125, 'E': -0.40722834443052625}"
